faceit_nickname,faceit_player_id,match_id,game_id,finished_at,started_at,competition_name,match_type,game_mode,max_players,teams_size
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-1af92aec-6be1-41db-9087-935b334cf4a8,cs2,1777047230,1777045361,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-f1f96c5a-fa81-4751-8164-3b8fe4c57bc5,cs2,1777041224,1777037955,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-a278bc32-2374-42d8-95ed-32aa3c5f8647,cs2,1777036625,1777034665,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-a32f7a68-50ff-4687-bd0b-eb37c40cbb33,cs2,1776969275,1776967978,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-f9b4e49c-be4a-47ee-98b9-0e956501dce6,cs2,1776967716,1776965739,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-2b2d727a-9bad-4b7e-88c4-0ad0f227279c,cs2,1776963961,1776961305,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-427be959-6c96-4235-add0-594196c9f711,cs2,1776960986,1776958945,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-e776c51e-e90c-4225-8fb2-48e84c5182f5,cs2,1776872842,1776870825,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-b2d5aea3-8603-46cb-87cd-44e3960b6fa7,cs2,1776870289,1776868728,Europe 5v5 Queue,,5v5,10,5
D4rl1ng,b280f755-1faf-4906-b184-3f8638211d03,1-f817c7a7-a759-4fac-ad6f-802c9274aeed,cs2,1776868450,1776866485,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-2ae799c5-f61c-4b47-9a8a-63715466948b,cs2,1778675017,1778672789,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-902f1a36-e3ba-441c-bdf1-f11fef9ba0fe,cs2,1778672352,1778670321,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-733205cc-c4d2-42e7-aeaa-2d11d17f95c4,cs2,1778603988,1778601463,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-2427643f-0a62-499c-a4e8-2029177c606d,cs2,1778601036,1778599565,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-5466d02e-3e4c-424f-b927-04206c140970,cs2,1778597158,1778595237,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-6c32eb08-14f0-41cc-91fd-fdd37c060b6b,cs2,1778593749,1778591845,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-fe4c25a8-1288-4fe3-921d-826234985c9c,cs2,1778527248,1778525261,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-c9ff9b26-2b18-4026-b4a8-4b0998566e81,cs2,1778412976,1778411105,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-f4313125-97aa-4924-9d48-f468d77dff55,cs2,1778347387,1778344834,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-2c286bc0-8e67-4315-92fd-89d5ad5abff4,cs2,1778344319,1778342249,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-6d063c0b-b640-417d-baf1-a15c993616e0,cs2,1778336583,1778334211,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-3bbcc262-92b3-495d-a6c6-b4ab49780e26,cs2,1778333896,1778331353,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-3616bf08-0515-4330-95e4-b5ae4be62298,cs2,1778324207,1778322214,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-2352c476-99ed-4e0c-ba76-d9233867f9a0,cs2,1778321541,1778319157,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-4e6dc319-eaee-46ce-b635-98e9049bf0da,cs2,1778264726,1778262825,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-6b9ee512-d756-4167-b350-244b0860c202,cs2,1778236980,1778234848,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-555763dc-bebf-44a0-8ea7-b97bc4f0653c,cs2,1778178514,1778176786,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-2cffed21-4de1-4090-bc3b-268c0b47d0ef,cs2,1778175997,1778174287,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-7c246db6-801f-452c-be64-92f50ac0b2eb,cs2,1778104498,1778100025,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-754a953e-f89a-49f3-ad53-652f9b7bdd4d,cs2,1778082717,1778081116,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-55be6dcd-95d5-449a-b0f3-e7c3ff063bfe,cs2,1778080939,1778079400,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-ff99194c-d8a0-42ec-b8ae-2af7d0eadbdb,cs2,1777992030,1777989377,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-4ad9deaa-b88e-4c2d-b9f3-9274e3c3f2f8,cs2,1777909645,1777905885,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-19fae8a4-acdc-4512-ab78-404e028da385,cs2,1777822707,1777820546,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-8a935421-4972-4f8d-878c-804f6c3f7305,cs2,1777721670,1777719110,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-6df49fe4-56a3-4177-86ec-5d759c7484c5,cs2,1777716154,1777713626,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-aacb1f93-6748-4774-863f-a68d2f8534ae,cs2,1777654869,1777652369,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-e3c99312-21bb-413d-90fa-ad21731e4a60,cs2,1777652069,1777650045,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-dcdd3965-cad7-4e4c-adca-2707aea0e33e,cs2,1777464369,1777462378,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-14b5439b-d094-47ab-b212-953d867667b6,cs2,1777461660,1777459950,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-6c36cdab-f989-43c0-bde0-012bca418bad,cs2,1777457282,1777455329,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-8e3191ce-7e30-4c12-ba44-c865acc6af0c,cs2,1777391146,1777388625,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-401b8f82-d453-4aaf-8d2c-66961f5fe069,cs2,1777388111,1777384755,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-addf86dc-7acd-4476-8c72-6e2d3ba57400,cs2,1777308268,1777304125,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-bda1230d-f6dc-4e0a-8302-3a4977dfedd2,cs2,1777303831,1777301389,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-0b6f7d06-3972-4d75-8cb4-b897e1d6a3b2,cs2,1777226923,1777224743,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-2f6ab525-e590-46d4-8432-46683d8940e9,cs2,1777224266,1777219673,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-eec0b1ca-9d9e-427d-ab31-96c48bd66615,cs2,1777196795,1777192484,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-18bee87c-abf7-46d1-9b39-455837567eb7,cs2,1777192218,1777190423,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-1604b1f7-0340-493a-bf1e-0c71a418f99e,cs2,1777142112,1777139576,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-868566ac-c9ed-4d74-94ff-db30e2165e5d,cs2,1777139159,1777136671,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-f8afa22c-3e1a-4418-b47a-e018931d6016,cs2,1777118554,1777117063,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-7aad3b54-8b82-4308-91ff-a570e48723e6,cs2,1777106948,1777105055,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-88f11928-ee50-47b0-a11e-e0dcbdaf6eaf,cs2,1777104644,1777102499,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-d9b1fdaf-1a67-476b-926b-bd0b3f5e2d52,cs2,1777054041,1777051598,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-a614d27f-e06d-46e8-985b-d7b4d450667a,cs2,1777051181,1777048833,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-4ce14f79-0497-4034-bac1-e2f90694049e,cs2,1776957164,1776955141,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-8889684f-020d-441b-ad9f-d5c9aecf6571,cs2,1776954747,1776952707,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-f9189f9d-6b51-4df5-970f-f50f83d9a2ec,cs2,1776952270,1776950398,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-38771dda-349a-47f3-9976-175fe3935873,cs2,1776945604,1776943592,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-5d9ce062-b0d7-4e41-9a2e-4039286464b2,cs2,1776878447,1776875336,Europe 5v5 Queue,,5v5,10,5
dLGxD,ea2b4261-fc10-4766-bd22-e6329eafc5b4,1-0b5d52e9-e8a4-4aa3-9aa0-d4e41e747308,cs2,1776867837,1776865500,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-078a20df-a29c-4032-90a7-087dfb9300f8,cs2,1778442166,1778439523,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-7f4494c5-ca28-4c48-a3e5-2e04596b0fc1,cs2,1778343965,1778341966,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-e2684cbe-35b2-4836-bdd7-41570cc3afbe,cs2,1778011526,1778008352,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-fbf1c677-177c-488a-8635-476dfe94b167,cs2,1778008141,1778006206,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-b2d152c7-2c23-42cd-ba57-7f67936174a0,cs2,1777846109,1777844152,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-9a6e32b8-f75c-4ecd-a3ae-6d53a2228c77,cs2,1777766631,1777764116,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-825a3e3e-0d9a-4081-a110-cc3998c629be,cs2,1777319880,1777317829,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-717dcf60-ace5-4581-b92d-de84a48a29c0,cs2,1777241750,1777239142,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-9016f0d4-b06f-436a-8bc6-1f763647c272,cs2,1777238791,1777236267,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-035f116d-3979-45d7-a2ac-1a954b2db9fd,cs2,1777235468,1777233443,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-31d8cbbe-b080-4625-93bd-2a8af914d382,cs2,1777072209,1777069364,Europe 5v5 Queue,,5v5,10,5
remix1990,72ed8b73-22bc-41cc-b3c5-68b8b20fb356,1-80f285cf-d744-469b-bb5a-08562b50f758,cs2,1777068615,1777067068,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-179267cb-7e85-4381-9250-edc62f678de6,cs2,1778707601,1778705157,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-dde079c6-c50b-4b88-b352-e9f31f18cd11,cs2,1778696923,1778694829,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-4be9e6e5-ee56-4180-8947-17b8fa88db0e,cs2,1778694337,1778691171,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-edfc5ff6-f633-4f1e-9a8d-80f5cf426ac1,cs2,1778684538,1778682754,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-0262a3c2-e562-47e9-bc20-7bc4f31b4d17,cs2,1778531541,1778529284,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-9a42dbd7-1875-4aed-9630-ed41a06a67f9,cs2,1778521469,1778517375,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-07026838-ff23-406d-ac29-e9068b8f3faa,cs2,1778512277,1778509843,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-a751d64f-b2ce-4402-951d-811a0096456b,cs2,1778506494,1778503297,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-16c75a90-84f1-4e0e-b0ba-2c94cd94d2ea,cs2,1778502484,1778500530,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-7f623a01-2440-42a3-8135-8588cc716828,cs2,1778274356,1778270059,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-ea4c050b-6e11-44d6-bbb1-9b7aef2df387,cs2,1778269636,1778267260,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-c2e6f5ae-f7c7-4bb1-9d30-b59d0e94c4b4,cs2,1778266857,1778264778,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-dc42c272-e001-4d66-9431-81dcc1c04e96,cs2,1778264363,1778261980,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-9f83c4a5-1393-489f-93d3-c67c41ea2493,cs2,1778189427,1778184277,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-3932ab55-94a9-4448-bd4f-74b3def23a9c,cs2,1778182642,1778180854,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-895682ad-6dca-46f5-bc85-26609db55bf3,cs2,1778180470,1778178660,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-1b79b3d6-3332-4dc6-925a-ef8362550792,cs2,1778178096,1778176368,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-fe220406-4e7f-42e1-97a6-423e4d58211a,cs2,1778175967,1778173627,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-4ea31aa1-f8e9-47af-b906-6a2f30c95163,cs2,1778116944,1778115303,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-aa3f7916-c6c7-4a57-9cdd-f659f828bf01,cs2,1778114938,1778112369,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-9d7b510d-6405-4269-af2f-2d6a4b5d3e5d,cs2,1778100296,1778098344,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-a1cc19da-f57b-4cfc-9621-927370bf1017,cs2,1778084270,1778080917,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-a418c48e-ba68-43df-84f9-63d9f3f2ace0,cs2,1778080370,1778078366,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-bcbdcbbd-ce94-47f6-9ed4-3ac244dd508f,cs2,1778077701,1778075211,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-04ae5deb-0195-425d-92f8-e0acc07b7151,cs2,1778074247,1778071480,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-08d181ca-6a92-4c2f-b5a9-b25c68f1f0c1,cs2,1778070935,1778068267,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-ebd4c8d7-029a-4e23-85d1-0fbd05f1f1a4,cs2,1778067984,1778065628,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-60be48a8-f8d3-4221-a6f6-d606e721ce5f,cs2,1777995053,1777992732,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-78a3cbae-3f26-4bd3-b318-3acbe3284d57,cs2,1777992020,1777990561,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-c12cfc83-8bcb-4a67-ba51-87b17e6325eb,cs2,1777989944,1777986495,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-59403980-8f98-42b5-ad80-fe65aa679b53,cs2,1777985975,1777983456,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-6b4fff21-a93d-4eb4-b0c5-44c705350fc8,cs2,1777983174,1777981276,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-1148f459-9713-4b5d-8015-91f84a9b6466,cs2,1777942244,1777939933,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-702553fa-1419-4b96-b971-c77949c63d46,cs2,1777902686,1777900072,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-3b93fc56-922c-4930-810f-a635242140fa,cs2,1777899224,1777897366,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-225511c0-32e7-4b3a-964a-fc6b97a0fa10,cs2,1777813544,1777811652,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-ae84eb50-39cb-47ec-b16b-374957b9cfb5,cs2,1777811118,1777809008,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-72e3ef39-8c6a-437c-8ccd-d94592a0785a,cs2,1777808621,1777806326,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-6857bf52-4123-478d-817b-4bd2d29c4d20,cs2,1777729994,1777726350,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-24dd4f22-c474-42c4-8259-3cd0d4347b6d,cs2,1777725742,1777722845,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-11fac78d-454d-474b-a92c-9da6e4381f03,cs2,1777641487,1777639275,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-871cde03-c3ef-4402-84de-684d7473f23e,cs2,1777638597,1777636600,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-47624ef2-02e7-4c4b-9453-07eae980da24,cs2,1777636390,1777633926,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-8646345d-5b13-4010-9d23-10c9936e2fb5,cs2,1777585219,1777581937,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-502eb96d-fda7-47d1-bed1-af035e788c64,cs2,1777575947,1777573607,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-531ad46e-2822-41c0-af52-da5654bc1801,cs2,1777573300,1777570738,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-0ea4a73b-fcca-4245-8800-987c1fd61428,cs2,1777570448,1777568439,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-c1c9d579-b009-420a-84d7-af7725a14706,cs2,1777567656,1777565146,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-8de7db6c-7eb9-4bfd-96c6-22ecd36c2796,cs2,1777564983,1777563383,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-1170eebb-51d4-4922-a132-4e65503154fb,cs2,1777563037,1777560731,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-42126ed1-bfd5-4186-8b00-c3e3cb38ffd1,cs2,1777559806,1777558252,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-c65f797b-1106-4eb3-b844-64e10efbc488,cs2,1777557792,1777555155,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-eab986e1-afca-482d-8850-7962ca5f936f,cs2,1777473565,1777469085,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-95e7e473-1cd1-46ff-91b6-82dd25d48a8f,cs2,1777468673,1777466377,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-7133914d-0c01-427d-95ea-4a0937005013,cs2,1777461887,1777459856,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-a593ad8f-5006-4d77-921b-80baaef89f14,cs2,1777459618,1777457026,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-820497b9-7a76-41f2-b29c-efb57eb90f31,cs2,1777404103,1777401638,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-e9c3d969-9758-442c-baa5-fa029c43db7f,cs2,1777401129,1777398871,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-ced9d85e-804f-4b42-b4df-edc1add94d70,cs2,1777397899,1777395720,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-8b56ffcf-caf4-4853-92da-5b9c22d7fa18,cs2,1777395416,1777393777,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-8819c59b-acc6-4b94-920a-6a3720992c18,cs2,1777389995,1777387699,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-0fe067b4-e62b-403f-b593-6b5e25b38c4b,cs2,1777387121,1777384724,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-ec94ddde-d2d8-44c0-b359-3e2ffaff9eaa,cs2,1777383623,1777381087,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-d1c8dd72-7eee-4d76-ba92-6b4247a340a2,cs2,1777380393,1777377651,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-a753fd4f-42cf-4109-8800-5aefe3272fb8,cs2,1777367032,1777364460,Europe 5v5 Queue,,5v5,10,5
sykesssssss,bcb98795-f93f-4d8e-b38b-6e1640ffe8f9,1-1cd7605f-84fb-4c96-806e-52ec06d44c2f,cs2,1777201995,1777199581,Europe 5v5 Queue,,5v5,10,5
